,Date,Close
0,2017-11-01,6767.31005859375
1,2017-11-02,7078.5
2,2017-11-03,7207.759765625
3,2017-11-04,7379.9501953125
4,2017-11-05,7407.41015625
5,2017-11-06,7022.759765625
6,2017-11-07,7144.3798828125
7,2017-11-08,7459.68994140625
8,2017-11-09,7143.580078125
9,2017-11-10,6618.14013671875
10,2017-11-11,6357.60009765625
11,2017-11-12,5950.06982421875
12,2017-11-13,6559.490234375
13,2017-11-14,6635.75
14,2017-11-15,7315.5400390625
15,2017-11-16,7871.68994140625
16,2017-11-17,7708.990234375
17,2017-11-18,7790.14990234375
18,2017-11-19,8036.490234375
19,2017-11-20,8200.6396484375
20,2017-11-21,8071.259765625
21,2017-11-22,8253.5498046875
22,2017-11-23,8038.77001953125
23,2017-11-24,8253.6904296875
24,2017-11-25,8790.919921875
25,2017-11-26,9330.5498046875
26,2017-11-27,9818.349609375
27,2017-11-28,10058.7998046875
28,2017-11-29,9888.6103515625
29,2017-11-30,10233.599609375
30,2017-12-01,10975.599609375
31,2017-12-02,11074.599609375
32,2017-12-03,11323.2001953125
33,2017-12-04,11657.2001953125
34,2017-12-05,11916.7001953125
35,2017-12-06,14291.5
36,2017-12-07,17899.69921875
37,2017-12-08,16569.400390625
38,2017-12-09,15178.2001953125
39,2017-12-10,15455.400390625
40,2017-12-11,16936.80078125
41,2017-12-12,17415.400390625
42,2017-12-13,16408.19921875
43,2017-12-14,16564.0
44,2017-12-15,17706.900390625
45,2017-12-16,19497.400390625
46,2017-12-17,19140.80078125
47,2017-12-18,19114.19921875
48,2017-12-19,17776.69921875
49,2017-12-20,16624.599609375
50,2017-12-21,15802.900390625
51,2017-12-22,13831.7998046875
52,2017-12-23,14699.2001953125
53,2017-12-24,13925.7998046875
54,2017-12-25,14026.599609375
55,2017-12-26,16099.7998046875
56,2017-12-27,15838.5
57,2017-12-28,14606.5
58,2017-12-29,14656.2001953125
59,2017-12-30,12952.2001953125
60,2017-12-31,14156.400390625
61,2018-01-01,13657.2001953125
62,2018-01-02,14982.099609375
63,2018-01-03,15201.0
64,2018-01-04,15599.2001953125
65,2018-01-05,17429.5
66,2018-01-06,17527.0
67,2018-01-07,16477.599609375
68,2018-01-08,15170.099609375
69,2018-01-09,14595.400390625
70,2018-01-10,14973.2998046875
71,2018-01-11,13405.7998046875
72,2018-01-12,13980.599609375
73,2018-01-13,14360.2001953125
74,2018-01-14,13772.0
75,2018-01-15,13819.7998046875
76,2018-01-16,11490.5
77,2018-01-17,11188.599609375
78,2018-01-18,11474.900390625
79,2018-01-19,11607.400390625
80,2018-01-20,12899.2001953125
81,2018-01-21,11600.099609375
82,2018-01-22,10931.400390625
83,2018-01-23,10868.400390625
84,2018-01-24,11359.400390625
85,2018-01-25,11259.400390625
86,2018-01-26,11171.400390625
87,2018-01-27,11440.7001953125
88,2018-01-28,11786.2998046875
89,2018-01-29,11296.400390625
90,2018-01-30,10106.2998046875
91,2018-01-31,10221.099609375
92,2018-02-01,9170.5400390625
93,2018-02-02,8830.75
94,2018-02-03,9174.91015625
95,2018-02-04,8277.009765625
96,2018-02-05,6955.27001953125
97,2018-02-06,7754.0
98,2018-02-07,7621.2998046875
99,2018-02-08,8265.58984375
100,2018-02-09,8736.98046875
101,2018-02-10,8621.900390625
102,2018-02-11,8129.97021484375
103,2018-02-12,8926.5703125
104,2018-02-13,8598.3095703125
105,2018-02-14,9494.6298828125
106,2018-02-15,10166.400390625
107,2018-02-16,10233.900390625
108,2018-02-17,11112.7001953125
109,2018-02-18,10551.7998046875
110,2018-02-19,11225.2998046875
111,2018-02-20,11403.7001953125
112,2018-02-21,10690.400390625
113,2018-02-22,10005.0
114,2018-02-23,10301.099609375
115,2018-02-24,9813.0703125
116,2018-02-25,9664.73046875
117,2018-02-26,10366.7001953125
118,2018-02-27,10725.599609375
119,2018-02-28,10397.900390625
120,2018-03-01,10951.0
121,2018-03-02,11086.400390625
122,2018-03-03,11489.7001953125
123,2018-03-04,11512.599609375
124,2018-03-05,11573.2998046875
125,2018-03-06,10779.900390625
126,2018-03-07,9965.5703125
127,2018-03-08,9395.009765625
128,2018-03-09,9337.5498046875
129,2018-03-10,8866.0
130,2018-03-11,9578.6298828125
131,2018-03-12,9205.1201171875
132,2018-03-13,9194.849609375
133,2018-03-14,8269.8095703125
134,2018-03-15,8300.8603515625
135,2018-03-16,8338.349609375
136,2018-03-17,7916.8798828125
137,2018-03-18,8223.6796875
138,2018-03-19,8630.650390625
139,2018-03-20,8913.4697265625
140,2018-03-21,8929.2802734375
141,2018-03-22,8728.4697265625
142,2018-03-23,8879.6201171875
143,2018-03-24,8668.1201171875
144,2018-03-25,8495.7802734375
145,2018-03-26,8209.400390625
146,2018-03-27,7833.0400390625
147,2018-03-28,7954.47998046875
148,2018-03-29,7165.7001953125
149,2018-03-30,6890.52001953125
150,2018-03-31,6973.52978515625
151,2018-04-01,6844.22998046875
152,2018-04-02,7083.7998046875
153,2018-04-03,7456.10986328125
154,2018-04-04,6853.83984375
155,2018-04-05,6811.47021484375
156,2018-04-06,6636.31982421875
157,2018-04-07,6911.08984375
158,2018-04-08,7023.52001953125
159,2018-04-09,6770.72998046875
160,2018-04-10,6834.759765625
161,2018-04-11,6968.31982421875
162,2018-04-12,7889.25
163,2018-04-13,7895.9599609375
164,2018-04-14,7986.240234375
165,2018-04-15,8329.1103515625
166,2018-04-16,8058.669921875
167,2018-04-17,7902.08984375
168,2018-04-18,8163.419921875
169,2018-04-19,8294.3095703125
170,2018-04-20,8845.830078125
171,2018-04-21,8895.580078125
172,2018-04-22,8802.4599609375
173,2018-04-23,8930.8798828125
174,2018-04-24,9697.5
175,2018-04-25,8845.740234375
176,2018-04-26,9281.509765625
177,2018-04-27,8987.0498046875
178,2018-04-28,9348.48046875
179,2018-04-29,9419.080078125
180,2018-04-30,9240.5498046875
181,2018-05-01,9119.009765625
182,2018-05-02,9235.919921875
183,2018-05-03,9743.8603515625
184,2018-05-04,9700.759765625
185,2018-05-05,9858.150390625
186,2018-05-06,9654.7998046875
187,2018-05-07,9373.009765625
188,2018-05-08,9234.8203125
189,2018-05-09,9325.1796875
190,2018-05-10,9043.9404296875
191,2018-05-11,8441.490234375
192,2018-05-12,8504.8896484375
193,2018-05-13,8723.9404296875
194,2018-05-14,8716.7900390625
195,2018-05-15,8510.3798828125
196,2018-05-16,8368.830078125
197,2018-05-17,8094.31982421875
198,2018-05-18,8250.9697265625
199,2018-05-19,8247.1796875
200,2018-05-20,8513.25
201,2018-05-21,8418.990234375
202,2018-05-22,8041.77978515625
203,2018-05-23,7557.81982421875
204,2018-05-24,7587.33984375
205,2018-05-25,7480.14013671875
206,2018-05-26,7355.8798828125
207,2018-05-27,7368.22021484375
208,2018-05-28,7135.990234375
209,2018-05-29,7472.58984375
210,2018-05-30,7406.52001953125
211,2018-05-31,7494.169921875
212,2018-06-01,7541.4501953125
213,2018-06-02,7643.4501953125
214,2018-06-03,7720.25
215,2018-06-04,7514.47021484375
216,2018-06-05,7633.759765625
217,2018-06-06,7653.97998046875
218,2018-06-07,7678.240234375
219,2018-06-08,7624.919921875
220,2018-06-09,7531.97998046875
221,2018-06-10,6786.02001953125
222,2018-06-11,6906.919921875
223,2018-06-12,6582.35986328125
224,2018-06-13,6349.89990234375
225,2018-06-14,6675.35009765625
226,2018-06-15,6456.580078125
227,2018-06-16,6550.16015625
228,2018-06-17,6499.27001953125
229,2018-06-18,6734.81982421875
230,2018-06-19,6769.93994140625
231,2018-06-20,6776.5498046875
232,2018-06-21,6729.740234375
233,2018-06-22,6083.68994140625
234,2018-06-23,6162.47998046875
235,2018-06-24,6173.22998046875
236,2018-06-25,6249.18017578125
237,2018-06-26,6093.669921875
238,2018-06-27,6157.1298828125
239,2018-06-28,5903.43994140625
240,2018-06-29,6218.2998046875
241,2018-06-30,6404.0
242,2018-07-01,6385.81982421875
243,2018-07-02,6614.18017578125
244,2018-07-03,6529.58984375
245,2018-07-04,6597.5498046875
246,2018-07-05,6639.14013671875
247,2018-07-06,6673.5
248,2018-07-07,6856.93017578125
249,2018-07-08,6773.8798828125
250,2018-07-09,6741.75
251,2018-07-10,6329.9501953125
252,2018-07-11,6394.7099609375
253,2018-07-12,6228.81005859375
254,2018-07-13,6238.0498046875
255,2018-07-14,6276.1201171875
256,2018-07-15,6359.64013671875
257,2018-07-16,6741.75
258,2018-07-17,7321.0400390625
259,2018-07-18,7370.77978515625
260,2018-07-19,7466.85986328125
261,2018-07-20,7354.1298828125
262,2018-07-21,7419.2900390625
