,Date,Close
388,2019-06-04,12021.650390625
389,2019-06-06,11843.75
390,2019-06-07,11870.650390625
391,2019-06-10,11922.7001953125
392,2019-06-11,11965.599609375
393,2019-06-12,11906.2001953125
394,2019-06-13,11914.0498046875
395,2019-06-14,11823.2998046875
396,2019-06-17,11672.150390625
397,2019-06-18,11691.5
398,2019-06-19,11691.4501953125
399,2019-06-20,11831.75
400,2019-06-21,11724.099609375
401,2019-06-24,11699.650390625
402,2019-06-25,11796.4501953125
403,2019-06-26,11847.5498046875
404,2019-06-27,11841.5498046875
405,2019-06-28,11788.849609375
406,2019-07-01,11865.599609375
407,2019-07-02,11910.2998046875
408,2019-07-03,11916.75
409,2019-07-04,11946.75
410,2019-07-05,11811.150390625
411,2019-07-08,11558.599609375
412,2019-07-09,11555.900390625
413,2019-07-10,11498.900390625
414,2019-07-11,11582.900390625
415,2019-07-12,11552.5
416,2019-07-15,11588.349609375
417,2019-07-16,11662.599609375
418,2019-07-17,11687.5
419,2019-07-18,11596.900390625
420,2019-07-19,11419.25
421,2019-07-22,11346.2001953125
422,2019-07-23,11331.0498046875
423,2019-07-24,11271.2998046875
424,2019-07-25,11252.150390625
425,2019-07-26,11284.2998046875
426,2019-07-29,11189.2001953125
427,2019-07-30,11085.400390625
428,2019-07-31,11118.0
429,2019-08-01,10980.0
430,2019-08-02,10997.349609375
431,2019-08-05,10862.599609375
432,2019-08-06,10948.25
433,2019-08-07,10855.5
434,2019-08-08,11032.4501953125
435,2019-08-09,11109.650390625
436,2019-08-13,10925.849609375
437,2019-08-14,11029.400390625
438,2019-08-16,11047.7998046875
439,2019-08-19,11053.900390625
440,2019-08-20,11017.0
441,2019-08-21,10918.7001953125
442,2019-08-22,10741.349609375
443,2019-08-23,10829.349609375
444,2019-08-26,11057.849609375
445,2019-08-27,11105.349609375
446,2019-08-28,11046.099609375
447,2019-08-29,10948.2998046875
448,2019-08-30,11023.25
449,2019-09-03,10797.900390625
450,2019-09-04,10844.650390625
451,2019-09-05,10847.900390625
452,2019-09-06,10946.2001953125
453,2019-09-09,11003.0498046875
454,2019-09-11,11035.7001953125
455,2019-09-12,10982.7998046875
456,2019-09-13,11075.900390625
457,2019-09-16,11003.5
458,2019-09-17,10817.599609375
459,2019-09-18,10840.650390625
460,2019-09-19,10704.7998046875
461,2019-09-20,11274.2001953125
462,2019-09-23,11600.2001953125
463,2019-09-24,11588.2001953125
464,2019-09-25,11440.2001953125
465,2019-09-26,11571.2001953125
466,2019-09-27,11512.400390625
467,2019-09-30,11474.4501953125
468,2019-10-01,11359.900390625
469,2019-10-03,11314.0
470,2019-10-04,11174.75
471,2019-10-07,11126.400390625
472,2019-10-09,11313.2998046875
473,2019-10-10,11234.5498046875
474,2019-10-11,11305.0498046875
475,2019-10-14,11341.150390625
476,2019-10-15,11428.2998046875
477,2019-10-16,11464.0
478,2019-10-17,11586.349609375
479,2019-10-18,11661.849609375
480,2019-10-22,11588.349609375
481,2019-10-23,11604.099609375
482,2019-10-24,11582.599609375
483,2019-10-25,11583.900390625
484,2019-10-29,11786.849609375
485,2019-10-30,11844.099609375
486,2019-10-31,11877.4501953125
487,2019-11-01,11890.599609375
488,2019-11-04,11941.2998046875
489,2019-11-05,11917.2001953125
490,2019-11-06,11966.0498046875
491,2019-11-07,12012.0498046875
492,2019-11-08,11908.150390625
493,2019-11-11,11913.4501953125
494,2019-11-13,11840.4501953125
495,2019-11-14,11872.099609375
496,2019-11-15,11895.4501953125
497,2019-11-18,11884.5
498,2019-11-19,11940.099609375
499,2019-11-20,11999.099609375
500,2019-11-21,11968.400390625
501,2019-11-22,11914.400390625
502,2019-11-25,12073.75
503,2019-11-26,12037.7001953125
504,2019-11-27,12100.7001953125
505,2019-11-28,12151.150390625
506,2019-11-29,12056.0498046875
507,2019-12-02,12048.2001953125
508,2019-12-03,11994.2001953125
509,2019-12-04,12043.2001953125
510,2019-12-05,12018.400390625
511,2019-12-06,11921.5
512,2019-12-09,11937.5
513,2019-12-10,11856.7998046875
514,2019-12-11,11910.150390625
515,2019-12-12,11971.7998046875
516,2019-12-13,12086.7001953125
517,2019-12-16,12053.9501953125
518,2019-12-17,12165.0
519,2019-12-18,12221.650390625
520,2019-12-19,12259.7001953125
521,2019-12-20,12271.7998046875
522,2019-12-23,12262.75
523,2019-12-24,12214.5498046875
524,2019-12-26,12126.5498046875
525,2019-12-27,12245.7998046875
526,2019-12-30,12255.849609375
527,2019-12-31,12168.4501953125
528,2020-01-01,12182.5
529,2020-01-02,12282.2001953125
530,2020-01-03,12226.650390625
531,2020-01-06,11993.0498046875
532,2020-01-07,12052.9501953125
533,2020-01-08,12025.349609375
534,2020-01-09,12215.900390625
535,2020-01-10,12256.7998046875
536,2020-01-13,12329.5498046875
537,2020-01-14,12362.2998046875
538,2020-01-15,12343.2998046875
539,2020-01-16,12355.5
540,2020-01-17,12352.349609375
541,2020-01-20,12224.5498046875
542,2020-01-21,12169.849609375
543,2020-01-22,12106.900390625
544,2020-01-23,12180.349609375
545,2020-01-24,12248.25
546,2020-01-27,12119.0
547,2020-01-28,12055.7998046875
548,2020-01-29,12129.5
549,2020-01-30,12035.7998046875
550,2020-01-31,11962.099609375
551,2020-02-03,11707.900390625
552,2020-02-04,11979.650390625
553,2020-02-05,12089.150390625
554,2020-02-06,12137.9501953125
555,2020-02-07,12098.349609375
556,2020-02-10,12031.5
557,2020-02-11,12107.900390625
558,2020-02-12,12201.2001953125
559,2020-02-13,12174.650390625
560,2020-02-14,12113.4501953125
561,2020-02-17,12045.7998046875
562,2020-02-18,11992.5
563,2020-02-19,12125.900390625
564,2020-02-20,12080.849609375
565,2020-02-24,11829.400390625
566,2020-02-25,11797.900390625
567,2020-02-26,11678.5
568,2020-02-27,11633.2998046875
569,2020-02-28,11201.75
570,2020-03-02,11132.75
571,2020-03-03,11303.2998046875
572,2020-03-04,11251.0
573,2020-03-05,11269.0
574,2020-03-06,10989.4501953125
575,2020-03-09,10451.4501953125
576,2020-03-11,10458.400390625
577,2020-03-12,9590.150390625
578,2020-03-13,9955.2001953125
579,2020-03-16,9197.400390625
580,2020-03-17,8967.0498046875
581,2020-03-18,8468.7998046875
582,2020-03-19,8263.4501953125
583,2020-03-20,8745.4501953125
584,2020-03-23,7610.25
585,2020-03-24,7801.0498046875
586,2020-03-25,8317.849609375
587,2020-03-26,8641.4501953125
588,2020-03-27,8660.25
589,2020-03-30,8281.099609375
590,2020-03-31,8597.75
591,2020-04-01,8253.7998046875
592,2020-04-03,8083.7998046875
593,2020-04-07,8792.2001953125
594,2020-04-08,8748.75
595,2020-04-09,9111.900390625
596,2020-04-13,8993.849609375
597,2020-04-15,8925.2998046875
598,2020-04-16,8992.7998046875
599,2020-04-17,9266.75
600,2020-04-20,9261.849609375
601,2020-04-21,8981.4501953125
602,2020-04-22,9187.2998046875
603,2020-04-23,9313.900390625
604,2020-04-24,9154.400390625
605,2020-04-27,9282.2998046875
606,2020-04-28,9380.900390625
607,2020-04-29,9553.349609375
608,2020-04-30,9859.900390625
609,2020-05-04,9293.5
610,2020-05-05,9205.599609375
611,2020-05-06,9270.900390625
612,2020-05-07,9199.0498046875
613,2020-05-08,9251.5
614,2020-05-11,9239.2001953125
615,2020-05-12,9196.5498046875
616,2020-05-13,9383.5498046875
617,2020-05-14,9142.75
618,2020-05-15,9136.849609375
619,2020-05-18,8823.25
620,2020-05-19,8879.099609375
621,2020-05-20,9066.5498046875
622,2020-05-21,9106.25
623,2020-05-22,9039.25
624,2020-05-26,9029.0498046875
625,2020-05-27,9314.9501953125
626,2020-05-28,9490.099609375
627,2020-05-29,9580.2998046875
628,2020-06-01,9826.150390625
629,2020-06-02,9979.099609375
630,2020-06-03,10061.5498046875
631,2020-06-04,10029.099609375
632,2020-06-05,10142.150390625
633,2020-06-08,10167.4501953125
634,2020-06-09,10046.650390625
635,2020-06-10,10116.150390625
636,2020-06-11,9902.0
637,2020-06-12,9972.900390625
638,2020-06-15,9813.7001953125
639,2020-06-16,9914.0
640,2020-06-17,9881.150390625
641,2020-06-18,10091.650390625
642,2020-06-19,10244.400390625
643,2020-06-22,10311.2001953125
644,2020-06-23,10471.0
645,2020-06-24,10305.2998046875
646,2020-06-25,10288.900390625
647,2020-06-26,10383.0
648,2020-06-29,10312.400390625
649,2020-06-30,10302.099609375
650,2020-07-01,10430.0498046875
651,2020-07-02,10551.7001953125
652,2020-07-03,10607.349609375
653,2020-07-06,10763.650390625
654,2020-07-07,10799.650390625
655,2020-07-08,10705.75
656,2020-07-09,10813.4501953125
657,2020-07-10,10768.0498046875
658,2020-07-13,10802.7001953125
659,2020-07-14,10607.349609375
660,2020-07-15,10618.2001953125
661,2020-07-16,10739.9501953125
662,2020-07-17,10901.7001953125
663,2020-07-20,11022.2001953125
664,2020-07-21,11162.25
665,2020-07-22,11132.599609375
666,2020-07-23,11215.4501953125
667,2020-07-24,11194.150390625
668,2020-07-27,11131.7998046875
669,2020-07-28,11300.5498046875
670,2020-07-29,11202.849609375
671,2020-07-30,11102.150390625
672,2020-07-31,11073.4501953125
673,2020-08-03,10891.599609375
674,2020-08-04,11095.25
675,2020-08-05,11101.650390625
676,2020-08-06,11200.150390625
677,2020-08-07,11214.0498046875
678,2020-08-10,11270.150390625
679,2020-08-11,11322.5
680,2020-08-12,11308.400390625
681,2020-08-13,11300.4501953125
682,2020-08-14,11178.400390625
683,2020-08-17,11247.099609375
684,2020-08-18,11385.349609375
685,2020-08-19,11408.400390625
686,2020-08-20,11312.2001953125
687,2020-08-21,11371.599609375
688,2020-08-24,11466.4501953125
689,2020-08-25,11472.25
690,2020-08-26,11549.599609375
691,2020-08-27,11559.25
692,2020-08-28,11647.599609375
693,2020-08-31,11387.5
694,2020-09-01,11470.25
695,2020-09-02,11535.0
696,2020-09-03,11527.4501953125
697,2020-09-04,11333.849609375
698,2020-09-07,11355.0498046875
699,2020-09-08,11317.349609375
700,2020-09-09,11278.0
701,2020-09-10,11449.25
702,2020-09-11,11464.4501953125
703,2020-09-14,11440.0498046875
704,2020-09-15,11521.7998046875
705,2020-09-16,11604.5498046875
706,2020-09-17,11516.099609375
707,2020-09-18,11504.9501953125
708,2020-09-21,11250.5498046875
709,2020-09-22,11153.650390625
710,2020-09-23,11131.849609375
711,2020-09-24,10805.5498046875
712,2020-09-25,11050.25
713,2020-09-28,11227.5498046875
714,2020-09-29,11222.400390625
715,2020-09-30,11247.5498046875
716,2020-10-01,11416.9501953125
717,2020-10-05,11503.349609375
718,2020-10-06,11662.400390625
719,2020-10-07,11738.849609375
720,2020-10-08,11834.599609375
721,2020-10-09,11914.2001953125
722,2020-10-12,11930.9501953125
723,2020-10-13,11934.5
724,2020-10-14,11971.0498046875
725,2020-10-15,11680.349609375
726,2020-10-16,11762.4501953125
727,2020-10-19,11873.0498046875
728,2020-10-20,11896.7998046875
729,2020-10-21,11937.650390625
730,2020-10-22,11896.4501953125
731,2020-10-23,11930.349609375
732,2020-10-26,11767.75
733,2020-10-27,11889.400390625
734,2020-10-28,11729.599609375
735,2020-10-29,11670.7998046875
736,2020-10-30,11642.400390625
737,2020-11-02,11669.150390625
738,2020-11-03,11813.5
739,2020-11-04,11908.5
740,2020-11-05,12120.2998046875
741,2020-11-06,12263.5498046875
742,2020-11-09,12461.0498046875
743,2020-11-10,12631.099609375
744,2020-11-11,12749.150390625
745,2020-11-12,12690.7998046875
746,2020-11-13,12719.9501953125
747,2020-11-17,12874.2001953125
748,2020-11-18,12938.25
749,2020-11-19,12771.7001953125
750,2020-11-20,12859.0498046875
751,2020-11-23,12926.4501953125
752,2020-11-24,13055.150390625
753,2020-11-25,12858.400390625
754,2020-11-26,12987.0
755,2020-11-27,12968.9501953125
756,2020-12-01,13109.0498046875
757,2020-12-02,13113.75
758,2020-12-03,13133.900390625
759,2020-12-04,13258.5498046875
760,2020-12-07,13355.75
761,2020-12-08,13392.9501953125
762,2020-12-09,13529.099609375
763,2020-12-10,13478.2998046875
764,2020-12-11,13513.849609375
765,2020-12-14,13558.150390625
766,2020-12-15,13567.849609375
767,2020-12-16,13682.7001953125
768,2020-12-17,13740.7001953125
769,2020-12-18,13760.5498046875
770,2020-12-21,13328.400390625
771,2020-12-22,13466.2998046875
772,2020-12-23,13601.099609375
773,2020-12-24,13749.25
774,2020-12-28,13873.2001953125
775,2020-12-29,13932.599609375
776,2020-12-30,13981.9501953125
777,2020-12-31,13981.75
778,2021-01-01,14018.5
779,2021-01-04,14132.900390625
780,2021-01-05,14199.5
781,2021-01-06,14146.25
782,2021-01-07,14137.349609375
783,2021-01-08,14347.25
784,2021-01-11,14484.75
785,2021-01-12,14563.4501953125
786,2021-01-13,14564.849609375
787,2021-01-14,14595.599609375
788,2021-01-15,14433.7001953125
789,2021-01-18,14281.2998046875
790,2021-01-19,14521.150390625
791,2021-01-20,14644.7001953125
792,2021-01-21,14590.349609375
793,2021-01-22,14371.900390625
794,2021-01-25,14238.900390625
795,2021-01-27,13967.5
796,2021-01-28,13817.5498046875
797,2021-01-29,13634.599609375
798,2021-02-01,14281.2001953125
799,2021-02-02,14647.849609375
800,2021-02-03,14789.9501953125
801,2021-02-04,14895.650390625
802,2021-02-05,14924.25
803,2021-02-08,15115.7998046875
804,2021-02-09,15109.2998046875
805,2021-02-10,15106.5
806,2021-02-11,15173.2998046875
807,2021-02-12,15163.2998046875
808,2021-02-15,15314.7001953125
809,2021-02-16,15313.4501953125
810,2021-02-17,15208.900390625
811,2021-02-18,15118.9501953125
812,2021-02-19,14981.75
813,2021-02-22,14675.7001953125
814,2021-02-23,14707.7998046875
815,2021-02-24,14982.0
816,2021-02-25,15097.349609375
817,2021-02-26,14529.150390625
818,2021-03-01,14761.5498046875
819,2021-03-02,14919.099609375
820,2021-03-03,15245.599609375
821,2021-03-04,15080.75
822,2021-03-05,14938.099609375
823,2021-03-08,14956.2001953125
824,2021-03-09,15098.400390625
825,2021-03-10,15174.7998046875
826,2021-03-12,15030.9501953125
827,2021-03-15,14929.5
828,2021-03-16,14910.4501953125
829,2021-03-17,14721.2998046875
830,2021-03-18,14557.849609375
831,2021-03-19,14744.0
832,2021-03-22,14736.400390625
833,2021-03-23,14814.75
834,2021-03-24,14549.400390625
835,2021-03-25,14324.900390625
836,2021-03-26,14507.2998046875
837,2021-03-30,14845.099609375
838,2021-03-31,14690.7001953125
839,2021-04-01,14867.349609375
840,2021-04-05,14637.7998046875
841,2021-04-06,14683.5
842,2021-04-07,14819.0498046875
843,2021-04-08,14873.7998046875
844,2021-04-09,14834.849609375
845,2021-04-12,14310.7998046875
846,2021-04-13,14504.7998046875
847,2021-04-15,14581.4501953125
848,2021-04-16,14617.849609375
849,2021-04-19,14359.4501953125
850,2021-04-20,14296.400390625
851,2021-04-22,14406.150390625
852,2021-04-23,14341.349609375
853,2021-04-26,14485.0
854,2021-04-27,14653.0498046875
855,2021-04-28,14864.5498046875
856,2021-04-29,14894.900390625
857,2021-04-30,14631.099609375
858,2021-05-03,14634.150390625
859,2021-05-04,14496.5
860,2021-05-05,14617.849609375
861,2021-05-06,14724.7998046875
862,2021-05-07,14823.150390625
863,2021-05-10,14942.349609375
864,2021-05-11,14850.75
865,2021-05-12,14696.5
866,2021-05-14,14677.7998046875
867,2021-05-17,14923.150390625
868,2021-05-18,15108.099609375
869,2021-05-19,15030.150390625
870,2021-05-20,14906.0498046875
871,2021-05-21,15175.2998046875
872,2021-05-24,15197.7001953125
873,2021-05-25,15208.4501953125
