,Date,Close
0,2017-11-01,21.405332565307617
1,2017-11-02,19.950666427612305
2,2017-11-03,20.4060001373291
3,2017-11-06,20.185333251953125
4,2017-11-07,20.40333366394043
5,2017-11-08,20.292667388916016
6,2017-11-09,20.19933319091797
7,2017-11-10,20.19933319091797
8,2017-11-13,21.02666664123535
9,2017-11-14,20.579999923706055
10,2017-11-15,20.753332138061523
11,2017-11-16,20.833332061767578
12,2017-11-17,21.003332138061523
13,2017-11-20,20.582666397094727
14,2017-11-21,21.187332153320312
15,2017-11-22,20.84000015258789
16,2017-11-24,21.036666870117188
17,2017-11-27,21.12066650390625
18,2017-11-28,21.170000076293945
19,2017-11-29,20.502666473388672
20,2017-11-30,20.59000015258789
21,2017-12-01,20.435333251953125
22,2017-12-04,20.34666633605957
23,2017-12-05,20.246667861938477
24,2017-12-06,20.884000778198242
25,2017-12-07,20.749332427978516
26,2017-12-08,21.0086669921875
27,2017-12-11,21.92733383178711
28,2017-12-12,22.735332489013672
29,2017-12-13,22.601999282836914
30,2017-12-14,22.525999069213867
31,2017-12-15,22.89666748046875
32,2017-12-18,22.591333389282227
33,2017-12-19,22.073333740234375
34,2017-12-20,21.93199920654297
35,2017-12-21,22.110666275024414
36,2017-12-22,21.68000030517578
37,2017-12-26,21.152666091918945
38,2017-12-27,20.775999069213867
39,2017-12-28,21.02400016784668
40,2017-12-29,20.75666618347168
41,2018-01-02,21.368667602539062
42,2018-01-03,21.149999618530273
43,2018-01-04,20.974666595458984
44,2018-01-05,21.10533332824707
45,2018-01-08,22.42733383178711
46,2018-01-09,22.246000289916992
47,2018-01-10,22.31999969482422
48,2018-01-11,22.530000686645508
49,2018-01-12,22.4146671295166
50,2018-01-16,22.67066764831543
51,2018-01-17,23.143999099731445
52,2018-01-18,22.971332550048828
53,2018-01-19,23.334667205810547
54,2018-01-22,23.437332153320312
55,2018-01-23,23.519332885742188
56,2018-01-24,23.05933380126953
57,2018-01-25,22.50933265686035
58,2018-01-26,22.856666564941406
59,2018-01-29,23.302000045776367
60,2018-01-30,23.05466651916504
61,2018-01-31,23.62066650390625
62,2018-02-01,23.28333282470703
63,2018-02-02,22.916667938232422
64,2018-02-05,22.208667755126953
65,2018-02-06,22.264667510986328
66,2018-02-07,23.0
67,2018-02-08,21.01533317565918
68,2018-02-09,20.69466781616211
69,2018-02-12,21.048667907714844
70,2018-02-13,21.577333450317383
71,2018-02-14,21.487333297729492
72,2018-02-15,22.271333694458008
73,2018-02-16,22.365999221801758
74,2018-02-20,22.31800079345703
75,2018-02-21,22.219999313354492
76,2018-02-22,23.077999114990234
77,2018-02-23,23.469999313354492
78,2018-02-26,23.827999114990234
79,2018-02-27,23.39933204650879
80,2018-02-28,22.87066650390625
81,2018-03-01,22.062000274658203
82,2018-03-02,22.341333389282227
83,2018-03-05,22.22333335876465
84,2018-03-06,21.8799991607666
85,2018-03-07,22.15333366394043
86,2018-03-08,21.940000534057617
87,2018-03-09,21.81133270263672
88,2018-03-12,23.034000396728516
89,2018-03-13,22.78933334350586
90,2018-03-14,21.775333404541016
91,2018-03-15,21.706666946411133
92,2018-03-16,21.42333221435547
93,2018-03-19,20.90399932861328
94,2018-03-20,20.703332901000977
95,2018-03-21,21.101999282836914
96,2018-03-22,20.606666564941406
97,2018-03-23,20.1026668548584
98,2018-03-26,20.278667449951172
99,2018-03-27,18.61199951171875
100,2018-03-28,17.185333251953125
101,2018-03-29,17.742000579833984
102,2018-04-02,16.832000732421875
103,2018-04-03,17.8353328704834
104,2018-04-04,19.12933349609375
105,2018-04-05,20.381332397460938
106,2018-04-06,19.953332901000977
107,2018-04-09,19.310667037963867
108,2018-04-10,20.31333351135254
109,2018-04-11,20.062000274658203
110,2018-04-12,19.60533332824707
111,2018-04-13,20.022666931152344
112,2018-04-16,19.413999557495117
113,2018-04-17,19.179332733154297
114,2018-04-18,19.55666732788086
115,2018-04-19,20.005332946777344
116,2018-04-20,19.349332809448242
117,2018-04-23,18.891332626342773
118,2018-04-24,18.8973331451416
119,2018-04-25,18.71266746520996
120,2018-04-26,19.031999588012695
121,2018-04-27,19.60533332824707
122,2018-04-30,19.593332290649414
123,2018-05-01,19.994667053222656
124,2018-05-02,20.07666778564453
125,2018-05-03,18.963333129882812
126,2018-05-04,19.606000900268555
127,2018-05-07,20.184667587280273
128,2018-05-08,20.131332397460938
129,2018-05-09,20.456666946411133
130,2018-05-10,20.334667205810547
131,2018-05-11,20.070667266845703
132,2018-05-14,19.46466636657715
133,2018-05-15,18.94533348083496
134,2018-05-16,19.09866714477539
135,2018-05-17,18.96933364868164
136,2018-05-18,18.454666137695312
137,2018-05-21,18.965999603271484
138,2018-05-22,18.333999633789062
139,2018-05-23,18.60466766357422
140,2018-05-24,18.523332595825195
141,2018-05-25,18.59000015258789
142,2018-05-29,18.917333602905273
143,2018-05-30,19.447999954223633
144,2018-05-31,18.98200035095215
145,2018-06-01,19.454666137695312
146,2018-06-04,19.78266716003418
147,2018-06-05,19.408666610717773
148,2018-06-06,21.299999237060547
149,2018-06-07,21.07266616821289
150,2018-06-08,21.17733383178711
151,2018-06-11,22.139999389648438
